Date,Open,High,Low,Close,Volume,Return,RVOL,MA5,MA20,TrendDiff,Trend,Support,Resistance,PricePosition,Breakout,Breakdown,Confidence,Label
2021-04-19,133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,94264200,0.005068520104500429,1.0274064760890407,133.99199829101562,126.94149971008301,0.055541320978836586,Uptrend,118.86000061035156,135.47000122070312,0.9620707489667476,0,0,Low,Akumulasi
2021-04-20,135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,94812300,-0.012829989428388311,1.0431008244543285,133.72799987792968,127.42749977111816,0.049443802304277334,Uptrend,118.86000061035156,135.52999877929688,0.8548291280887151,0,0,Low,Akumulasi
2021-04-21,132.36000061035156,133.75,131.3000030517578,133.5,68847100,0.002929902996470446,0.7686945370089534,134.02200012207032,127.97549972534179,0.04724732788467636,Uptrend,118.86000061035156,135.52999877929688,0.8782244149805261,0,0,Low,Akumulasi
2021-04-22,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84566500,-0.011685374970739737,0.9462995576646974,133.51000061035157,128.56800003051757,0.03843880731333569,Uptrend,118.86000061035156,135.52999877929688,0.7846432674132826,0,0,Low,Akumulasi
2021-04-23,132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,78657500,0.01803853902359487,0.8902327688618686,133.54200134277343,129.25450057983397,0.03317099786626994,Uptrend,118.86000061035156,135.52999877929688,0.9274150217165453,0,0,Low,Akumulasi
2021-04-26,134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,66905100,0.002977917470767144,0.7690435850101957,133.51800231933595,129.9300006866455,0.02761488196512584,Uptrend,118.86000061035156,135.52999877929688,0.9514098591742678,0,0,Low,Akumulasi
2021-04-27,135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,66015800,-0.002449538509980198,0.765332875480117,133.7740020751953,130.58000068664552,0.024460111592543785,Uptrend,118.86000061035156,135.52999877929688,0.9316137063666778,0,0,Low,Akumulasi
2021-04-28,134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,107760100,-0.0060272160300057775,1.2334888242078597,133.79000244140624,131.2640007019043,0.019243674777507297,Uptrend,121.1500015258789,135.52999877929688,0.8643951793677364,0,0,Medium,Akumulasi
2021-04-29,136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,151101000,-0.0007486607437100501,1.697746876716977,134.0980010986328,131.83050041198732,0.01720012197146532,Uptrend,122.48999786376953,137.07000732421875,0.7537716551955462,0,0,High,Akumulasi
2021-04-30,131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,109839500,-0.015133271488823707,1.210507081785202,133.5260009765625,132.25350074768068,0.009621675204723384,Sideways,123.06999969482422,137.07000732421875,0.5992858890610345,0,0,Medium,Akumulasi
2021-05-03,132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,75135100,0.008215324183090233,0.8342540353730569,133.08999938964843,132.58550033569335,0.003805084663690455,Sideways,125.13999938964844,137.07000732421875,0.6202840716510306,0,0,Low,Akumulasi
2021-05-04,131.19000244140625,131.49000549316406,126.69999694824219,127.8499984741211,137564700,-0.035385506636376296,1.4802681328668503,131.78199920654296,132.6675003051758,-0.006674589455563016,Sideways,125.13999938964844,137.07000732421875,0.22715819631768444,0,0,Medium,Akumulasi
2021-05-05,129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,84000900,0.0019554762016296134,0.9036339086927521,130.68600006103514,132.67750053405763,-0.015010084339893605,Downtrend,126.69999694824219,137.07000732421875,0.13500556937886343,0,0,Low,Akumulasi
2021-05-06,127.88999938964844,129.75,127.12999725341797,129.74000549316406,78128300,0.01280249267375666,0.8453323073280967,129.93800201416016,132.64650077819823,-0.02041892359126022,Downtrend,126.69999694824219,137.07000732421875,0.29315385758575885,0,0,Low,Akumulasi
2021-05-07,130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,78973300,0.003622639130594907,0.8674808878230523,129.68800201416016,132.5070011138916,-0.021274340797347455,Downtrend,126.69999694824219,137.07000732421875,0.33847697720306824,0,0,Low,Akumulasi
2021-05-10,129.41000366210938,129.5399932861328,126.80999755859375,126.8499984741211,88071200,-0.025804531652698692,0.9691992093766407,128.5500030517578,132.28750076293946,-0.02825284089295239,Downtrend,126.69999694824219,137.07000732421875,0.014464934984675012,0,0,Low,Akumulasi
2021-05-11,123.5,126.2699966430664,122.7699966430664,125.91000366210938,126142800,-0.007410286348592199,1.362029030528198,128.16200408935546,131.86150131225585,-0.028055931307347712,Downtrend,122.7699966430664,137.07000732421875,0.2195807464103192,0,1,Medium,Akumulasi
2021-05-12,123.4000015258789,124.63999938964844,122.25,122.7699966430664,112172300,-0.02493850311901713,1.1950849636101586,127.09600219726562,131.39850120544435,-0.03274389714272067,Downtrend,122.25,137.07000732421875,0.035087475443863744,0,0,Low,Akumulasi
2021-05-13,124.58000183105469,126.1500015258789,124.26000213623047,124.97000122070312,105861300,0.017919724996269926,1.1180122058904136,126.14200134277344,130.9220012664795,-0.03651028763283884,Downtrend,122.25,137.07000732421875,0.18353575414622897,0,0,Low,Akumulasi
2021-05-14,126.25,127.88999938964844,125.8499984741211,127.44999694824219,81918000,0.019844728361323005,0.8665192461987046,125.58999938964844,130.58650093078614,-0.03826200645184578,Downtrend,122.25,137.07000732421875,0.35087681365341766,0,0,Low,Akumulasi
2021-05-17,126.81999969482422,126.93000030517578,125.16999816894531,126.2699966430664,74244600,-0.009258535374112142,0.7937553796206739,125.4739990234375,130.15800094604492,-0.03598704565652561,Downtrend,122.25,137.07000732421875,0.27125470015773584,0,0,Low,Akumulasi
2021-05-18,126.55999755859375,126.98999786376953,124.77999877929688,124.8499984741211,63342900,-0.011245729046459818,0.6887912886136073,125.26199798583984,129.7450008392334,-0.034552412997772695,Downtrend,122.25,137.07000732421875,0.17543840682670883,0,0,Low,Akumulasi
2021-05-19,123.16000366210938,124.91999816894531,122.86000061035156,124.69000244140625,92612000,-0.0012815060846637083,0.9942174850211719,125.64599914550782,129.30450096130372,-0.02829369270672768,Downtrend,122.25,137.07000732421875,0.1646424585377104,0,0,Low,Akumulasi
2021-05-20,125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859375,76857100,0.021012070461853494,0.8285124239780716,126.11399841308594,129.0730007171631,-0.022925029151225854,Downtrend,122.25,137.07000732421875,0.3414301658491584,0,0,Low,Akumulasi
2021-05-21,127.81999969482422,128.0,125.20999908447266,125.43000030517578,79295400,-0.014767082628783457,0.8545032725709982,125.70999908447266,128.62850036621094,-0.022689382783980118,Downtrend,122.25,137.07000732421875,0.21457481333218018,0,0,Low,Akumulasi
2021-05-24,126.01000213623047,127.94000244140625,125.94000244140625,127.0999984741211,63092900,0.01331418452429367,0.6813012828694672,125.8759994506836,128.24750022888185,-0.018491594564930023,Downtrend,122.25,137.07000732421875,0.32726019414276947,0,0,Low,Akumulasi
2021-05-25,127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,72009500,-0.0015735401309459052,0.7750779025434754,126.28600006103515,127.87300033569336,-0.012410753407615379,Downtrend,122.25,137.07000732421875,0.31376513008059764,0,0,Low,Akumulasi
2021-05-26,126.95999908447266,127.38999938964844,126.41999816894531,126.8499984741211,56575900,-0.0003940350760958111,0.6262071867739619,126.71799926757812,127.53650016784668,-0.00641777764946786,Sideways,122.25,137.07000732421875,0.3103911066632072,0,0,Low,Akumulasi
2021-05-27,126.44000244140625,127.63999938964844,125.08000183105469,125.27999877929688,94625600,-0.012376820762394547,1.081149202042682,126.31199951171875,127.12650032043457,-0.006407010392505045,Sideways,122.25,134.07000732421875,0.25634491554743133,0,0,Low,Akumulasi
2021-05-28,125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,71311100,-0.005348005870638883,0.833105277542972,126.1479995727539,126.78400001525878,-0.005016409345251259,Sideways,122.25,134.07000732421875,0.19966151844221028,0,0,Low,Akumulasi
2021-06-01,125.08000183105469,125.3499984741211,123.94000244140625,124.27999877929688,67637100,-0.002648277260559384,0.7936591844497147,125.58399963378906,126.37100028991699,-0.006227699822921507,Sideways,122.25,131.49000549316406,0.21969670697692853,0,0,Low,Akumulasi
2021-06-02,124.27999877929688,125.23999786376953,124.05000305175781,125.05999755859375,59278900,0.006276140867059743,0.7290700107757514,125.21599884033203,126.23150024414062,-0.00804475429543762,Sideways,122.25,131.25999450683594,0.3118756128499066,0,0,Low,Akumulasi
2021-06-03,124.68000030517578,124.8499984741211,123.12999725341797,123.54000091552734,76229200,-0.012154139395007202,0.9420436271000484,124.55399932861329,126.00349998474121,-0.011503653916783707,Downtrend,122.25,131.25999450683594,0.14317443973452063,0,0,Low,Akumulasi
2021-06-04,124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,75169300,0.019022166559055975,0.9306469077646908,124.67599945068359,125.81099967956543,-0.00902147055323165,Sideways,122.25,131.25999450683594,0.40399573905253194,0,0,Low,Akumulasi
2021-06-07,126.16999816894531,126.31999969482422,124.83000183105469,125.9000015258789,71057600,7.945139629006448e-05,0.8840733093968559,124.93399963378906,125.59549942016602,-0.005266906771587326,Sideways,122.25,129.5399932861328,0.5006865414844786,0,0,Low,Akumulasi
